orderid,customerid,employeeid,employee,orderdate,orderyear,duedate,shippeddate,saleamount,productid,unitprice,quantity,percentdiscount
10861,WHITC,4,Margaret Peacock,1/30/21,2021,2/27/21,2/17/21,147.9,62,49.3,3,0
10862,LEHMS,8,Laura Callahan,1/30/21,2021,3/13/21,2/2/21,525,11,21,25,0
10862,LEHMS,8,Laura Callahan,1/30/21,2021,3/13/21,2/2/21,56,52,7,8,0
10863,HILAA,4,Margaret Peacock,2/2/21,2021,3/2/21,2/17/21,360,1,18,20,15
10863,HILAA,4,Margaret Peacock,2/2/21,2021,3/2/21,2/17/21,159,58,13.25,12,15
10864,AROUT,4,Margaret Peacock,2/2/21,2021,3/2/21,2/9/21,72,35,18,4,0
10864,AROUT,4,Margaret Peacock,2/2/21,2021,3/2/21,2/9/21,210,67,14,15,0
10865,QUICK,2,Andrew Fuller,2/2/21,2021,2/16/21,2/12/21,15810,38,263.5,60,5
10865,QUICK,2,Andrew Fuller,2/2/21,2021,2/16/21,2/12/21,1440,39,18,80,5
10866,BERGS,5,Steven Buchanan,2/3/21,2021,3/3/21,2/12/21,399,2,19,21,25
10866,BERGS,5,Steven Buchanan,2/3/21,2021,3/3/21,2/12/21,27,24,4.5,6,25
10866,BERGS,5,Steven Buchanan,2/3/21,2021,3/3/21,2/12/21,1035.6,30,25.89,40,25
10867,LONEP,6,Michael Suyama,2/3/21,2021,3/17/21,2/11/21,98.4,53,32.8,3,0
10868,QUEEN,7,Robert King,2/4/21,2021,3/4/21,2/23/21,624.6,26,31.23,20,0
10868,QUEEN,7,Robert King,2/4/21,2021,3/4/21,2/23/21,540,35,18,30,0
10868,QUEEN,7,Robert King,2/4/21,2021,3/4/21,2/23/21,840,49,20,42,10
10869,SEVES,5,Steven Buchanan,2/4/21,2021,3/4/21,2/9/21,720,1,18,40,0
10869,SEVES,5,Steven Buchanan,2/4/21,2021,3/4/21,2/9/21,210,11,21,10,0
10869,SEVES,5,Steven Buchanan,2/4/21,2021,3/4/21,2/9/21,450,23,9,50,0
10869,SEVES,5,Steven Buchanan,2/4/21,2021,3/4/21,2/9/21,250,68,12.5,20,0
10870,WOLZA,5,Steven Buchanan,2/4/21,2021,3/4/21,2/13/21,54,35,18,3,0
10870,WOLZA,5,Steven Buchanan,2/4/21,2021,3/4/21,2/13/21,106,51,53,2,0
10871,BONAP,9,Anne Dodsworth,2/5/21,2021,3/5/21,2/10/21,1250,6,25,50,5
10871,BONAP,9,Anne Dodsworth,2/5/21,2021,3/5/21,2/10/21,209.4,16,17.45,12,5
10871,BONAP,9,Anne Dodsworth,2/5/21,2021,3/5/21,2/10/21,624,17,39,16,5
10872,GODOS,5,Steven Buchanan,2/5/21,2021,3/5/21,2/9/21,240,55,24,10,5
10872,GODOS,5,Steven Buchanan,2/5/21,2021,3/5/21,2/9/21,986,62,49.3,20,5
10872,GODOS,5,Steven Buchanan,2/5/21,2021,3/5/21,2/9/21,498.75,64,33.25,15,5
10872,GODOS,5,Steven Buchanan,2/5/21,2021,3/5/21,2/9/21,442.05,65,21.05,21,5
10873,WILMK,4,Margaret Peacock,2/6/21,2021,3/6/21,2/9/21,200,21,10,20,0
10873,WILMK,4,Margaret Peacock,2/6/21,2021,3/6/21,2/9/21,136.8,28,45.6,3,0
10874,GODOS,5,Steven Buchanan,2/6/21,2021,3/6/21,2/11/21,310,10,31,10,0
10875,BERGS,4,Margaret Peacock,2/6/21,2021,3/6/21,3/3/21,230,19,9.2,25,0
10875,BERGS,4,Margaret Peacock,2/6/21,2021,3/6/21,3/3/21,199.5,47,9.5,21,10
10875,BERGS,4,Margaret Peacock,2/6/21,2021,3/6/21,3/3/21,300,49,20,15,0
10876,BONAP,7,Robert King,2/9/21,2021,3/9/21,2/12/21,252,46,12,21,0
10876,BONAP,7,Robert King,2/9/21,2021,3/9/21,2/12/21,665,64,33.25,20,0
10877,RICAR,1,Nancy Davolio,2/9/21,2021,3/9/21,2/19/21,523.5,16,17.45,30,25
10877,RICAR,1,Nancy Davolio,2/9/21,2021,3/9/21,2/19/21,1562.5,18,62.5,25,0
10878,QUICK,4,Margaret Peacock,2/10/21,2021,3/10/21,2/12/21,1620,20,81,20,5
10879,WILMK,3,Janet Leverling,2/10/21,2021,3/10/21,2/12/21,220.8,40,18.4,12,0
10879,WILMK,3,Janet Leverling,2/10/21,2021,3/10/21,2/12/21,210.5,65,21.05,10,0
10879,WILMK,3,Janet Leverling,2/10/21,2021,3/10/21,2/12/21,180,76,18,10,0
10880,FOLKO,7,Robert King,2/10/21,2021,3/24/21,2/18/21,270,23,9,30,20
10880,FOLKO,7,Robert King,2/10/21,2021,3/24/21,2/18/21,855,61,28.5,30,20
10880,FOLKO,7,Robert King,2/10/21,2021,3/24/21,2/18/21,750,70,15,50,20
10881,CACTU,4,Margaret Peacock,2/11/21,2021,3/11/21,2/18/21,150,73,15,10,0
10882,SAVEA,4,Margaret Peacock,2/11/21,2021,3/11/21,2/20/21,350,42,14,25,0
10882,SAVEA,4,Margaret Peacock,2/11/21,2021,3/11/21,2/20/21,400,49,20,20,15
10882,SAVEA,4,Margaret Peacock,2/11/21,2021,3/11/21,2/20/21,238.4,54,7.45,32,15
10883,LONEP,8,Laura Callahan,2/12/21,2021,3/12/21,2/20/21,36,24,4.5,8,0
10884,LETSS,4,Margaret Peacock,2/12/21,2021,3/12/21,2/13/21,400,21,10,40,5
10884,LETSS,4,Margaret Peacock,2/12/21,2021,3/12/21,2/13/21,798,56,38,21,5
10884,LETSS,4,Margaret Peacock,2/12/21,2021,3/12/21,2/13/21,252.6,65,21.05,12,5
10885,SUPRD,6,Michael Suyama,2/12/21,2021,3/12/21,2/18/21,380,2,19,20,0
10885,SUPRD,6,Michael Suyama,2/12/21,2021,3/12/21,2/18/21,54,24,4.5,12,0
10885,SUPRD,6,Michael Suyama,2/12/21,2021,3/12/21,2/18/21,450,70,15,30,0
10885,SUPRD,6,Michael Suyama,2/12/21,2021,3/12/21,2/18/21,325,77,13,25,0
10886,HANAR,1,Nancy Davolio,2/13/21,2021,3/13/21,3/2/21,2170,10,31,70,0
10886,HANAR,1,Nancy Davolio,2/13/21,2021,3/13/21,3/2/21,437.5,31,12.5,35,0
10886,HANAR,1,Nancy Davolio,2/13/21,2021,3/13/21,3/2/21,520,77,13,40,0
10887,GALED,8,Laura Callahan,2/13/21,2021,3/13/21,2/16/21,70,25,14,5,0
10888,GODOS,1,Nancy Davolio,2/16/21,2021,3/16/21,2/23/21,380,2,19,20,0
10888,GODOS,1,Nancy Davolio,2/16/21,2021,3/16/21,2/23/21,225,68,12.5,18,0
10889,RATTC,9,Anne Dodsworth,2/16/21,2021,3/16/21,2/23/21,840,11,21,40,0
10889,RATTC,9,Anne Dodsworth,2/16/21,2021,3/16/21,2/23/21,10540,38,263.5,40,0
10890,DUMON,7,Robert King,2/16/21,2021,3/16/21,2/18/21,585,17,39,15,0
10890,DUMON,7,Robert King,2/16/21,2021,3/16/21,2/18/21,140,34,14,10,0
10890,DUMON,7,Robert King,2/16/21,2021,3/16/21,2/18/21,135.1,41,9.65,14,0
10891,LEHMS,7,Robert King,2/17/21,2021,3/17/21,2/19/21,388.35,30,25.89,15,5
10892,MAISD,4,Margaret Peacock,2/17/21,2021,3/17/21,2/19/21,2200,59,55,40,5
10893,KOENE,9,Anne Dodsworth,2/18/21,2021,3/18/21,2/20/21,1200,8,40,30,0
10893,KOENE,9,Anne Dodsworth,2/18/21,2021,3/18/21,2/20/21,45,24,4.5,10,0
10893,KOENE,9,Anne Dodsworth,2/18/21,2021,3/18/21,2/20/21,2970.96,29,123.79,24,0
10893,KOENE,9,Anne Dodsworth,2/18/21,2021,3/18/21,2/20/21,906.15,30,25.89,35,0
10893,KOENE,9,Anne Dodsworth,2/18/21,2021,3/18/21,2/20/21,380,36,19,20,0
10894,SAVEA,1,Nancy Davolio,2/18/21,2021,3/18/21,2/20/21,168,13,6,28,5
10894,SAVEA,1,Nancy Davolio,2/18/21,2021,3/18/21,2/20/21,1800,69,36,50,5
10894,SAVEA,1,Nancy Davolio,2/18/21,2021,3/18/21,2/20/21,930,75,7.75,120,5
10895,ERNSH,3,Janet Leverling,2/18/21,2021,3/18/21,2/23/21,495,24,4.5,110,0
10895,ERNSH,3,Janet Leverling,2/18/21,2021,3/18/21,2/23/21,810,39,18,45,0
10895,ERNSH,3,Janet Leverling,2/18/21,2021,3/18/21,2/23/21,1674.4,40,18.4,91,0
10895,ERNSH,3,Janet Leverling,2/18/21,2021,3/18/21,2/23/21,3400,60,34,100,0
10896,MAISD,7,Robert King,2/19/21,2021,3/19/21,2/27/21,142.5,45,9.5,15,0
10896,MAISD,7,Robert King,2/19/21,2021,3/19/21,2/27/21,608,56,38,16,0
10897,HUNGO,3,Janet Leverling,2/19/21,2021,3/19/21,2/25/21,9903.2,29,123.79,80,0
10897,HUNGO,3,Janet Leverling,2/19/21,2021,3/19/21,2/25/21,932.04,30,25.89,36,0
10898,OCEAN,4,Margaret Peacock,2/20/21,2021,3/20/21,3/6/21,30,13,6,5,0
10899,LILAS,5,Steven Buchanan,2/20/21,2021,3/20/21,2/26/21,144,39,18,8,15
10900,WELLI,1,Nancy Davolio,2/20/21,2021,3/20/21,3/4/21,45,70,15,3,25
10901,HILAA,4,Margaret Peacock,2/23/21,2021,3/23/21,2/26/21,289.5,41,9.65,30,0
10901,HILAA,4,Margaret Peacock,2/23/21,2021,3/23/21,2/26/21,645,71,21.5,30,0
10902,FOLKO,1,Nancy Davolio,2/23/21,2021,3/23/21,3/3/21,720,55,24,30,15
10902,FOLKO,1,Nancy Davolio,2/23/21,2021,3/23/21,3/3/21,295.8,62,49.3,6,15
10903,HANAR,3,Janet Leverling,2/24/21,2021,3/24/21,3/4/21,240,13,6,40,0
10903,HANAR,3,Janet Leverling,2/24/21,2021,3/24/21,3/4/21,442.05,65,21.05,21,0
10903,HANAR,3,Janet Leverling,2/24/21,2021,3/24/21,3/4/21,250,68,12.5,20,0
10904,WHITC,3,Janet Leverling,2/24/21,2021,3/24/21,2/27/21,198.75,58,13.25,15,0
10904,WHITC,3,Janet Leverling,2/24/21,2021,3/24/21,2/27/21,1725.5,62,49.3,35,0
10905,WELLI,9,Anne Dodsworth,2/24/21,2021,3/24/21,3/6/21,360,1,18,20,5
10906,WOLZA,4,Margaret Peacock,2/25/21,2021,3/11/21,3/3/21,427.5,61,28.5,15,0
10907,SPECD,6,Michael Suyama,2/25/21,2021,3/25/21,2/27/21,108.5,75,7.75,14,0
10908,REGGC,4,Margaret Peacock,2/26/21,2021,3/26/21,3/6/21,600,7,30,20,5
10908,REGGC,4,Margaret Peacock,2/26/21,2021,3/26/21,3/6/21,98,52,7,14,5
10909,SANTG,1,Nancy Davolio,2/26/21,2021,3/26/21,3/10/21,360,7,30,12,0
10909,SANTG,1,Nancy Davolio,2/26/21,2021,3/26/21,3/10/21,261.75,16,17.45,15,0
10909,SANTG,1,Nancy Davolio,2/26/21,2021,3/26/21,3/10/21,48.25,41,9.65,5,0
10910,WILMK,1,Nancy Davolio,2/26/21,2021,3/26/21,3/4/21,110.4,19,9.2,12,0
10910,WILMK,1,Nancy Davolio,2/26/21,2021,3/26/21,3/4/21,200,49,20,10,0
10910,WILMK,1,Nancy Davolio,2/26/21,2021,3/26/21,3/4/21,142.5,61,28.5,5,0
10911,GODOS,3,Janet Leverling,2/26/21,2021,3/26/21,3/5/21,180,1,18,10,0
10911,GODOS,3,Janet Leverling,2/26/21,2021,3/26/21,3/5/21,468,17,39,12,0
10911,GODOS,3,Janet Leverling,2/26/21,2021,3/26/21,3/5/21,210,67,14,15,0
10912,HUNGO,2,Andrew Fuller,2/26/21,2021,3/26/21,3/18/21,840,11,21,40,25
10912,HUNGO,2,Andrew Fuller,2/26/21,2021,3/26/21,3/18/21,7427.4,29,123.79,60,25
10913,QUEEN,4,Margaret Peacock,2/26/21,2021,3/26/21,3/4/21,660,4,22,30,25
10913,QUEEN,4,Margaret Peacock,2/26/21,2021,3/26/21,3/4/21,100,33,2.5,40,25
10913,QUEEN,4,Margaret Peacock,2/26/21,2021,3/26/21,3/4/21,198.75,58,13.25,15,0
10914,QUEEN,6,Michael Suyama,2/27/21,2021,3/27/21,3/2/21,537.5,71,21.5,25,0
10915,TORTU,2,Andrew Fuller,2/27/21,2021,3/27/21,3/2/21,390,17,39,10,0
10915,TORTU,2,Andrew Fuller,2/27/21,2021,3/27/21,3/2/21,75,33,2.5,30,0
10915,TORTU,2,Andrew Fuller,2/27/21,2021,3/27/21,3/2/21,74.5,54,7.45,10,0
10916,RANCH,1,Nancy Davolio,2/27/21,2021,3/27/21,3/9/21,104.7,16,17.45,6,0
10916,RANCH,1,Nancy Davolio,2/27/21,2021,3/27/21,3/9/21,192,32,32,6,0
10916,RANCH,1,Nancy Davolio,2/27/21,2021,3/27/21,3/9/21,390,57,19.5,20,0
10917,ROMEY,4,Margaret Peacock,3/2/21,2021,3/30/21,3/11/21,25.89,30,25.89,1,0
10917,ROMEY,4,Margaret Peacock,3/2/21,2021,3/30/21,3/11/21,340,60,34,10,0
10918,BOTTM,3,Janet Leverling,3/2/21,2021,3/30/21,3/11/21,1080,1,18,60,25
10918,BOTTM,3,Janet Leverling,3/2/21,2021,3/30/21,3/11/21,850,60,34,25,25
10919,LINOD,2,Andrew Fuller,3/2/21,2021,3/30/21,3/4/21,418.8,16,17.45,24,0
10919,LINOD,2,Andrew Fuller,3/2/21,2021,3/30/21,3/4/21,336,25,14,24,0
10919,LINOD,2,Andrew Fuller,3/2/21,2021,3/30/21,3/4/21,368,40,18.4,20,0
10920,AROUT,4,Margaret Peacock,3/3/21,2021,3/31/21,3/9/21,390,50,16.25,24,0
10921,VAFFE,1,Nancy Davolio,3/3/21,2021,4/14/21,3/9/21,180,35,18,10,0
10921,VAFFE,1,Nancy Davolio,3/3/21,2021,4/14/21,3/9/21,1756,63,43.9,40,0
10922,HANAR,5,Steven Buchanan,3/3/21,2021,3/31/21,3/5/21,585,17,39,15,0
10922,HANAR,5,Steven Buchanan,3/3/21,2021,3/31/21,3/5/21,157.5,24,4.5,35,0
10923,LAMAI,7,Robert King,3/3/21,2021,4/14/21,3/13/21,140,42,14,10,20
10923,LAMAI,7,Robert King,3/3/21,2021,4/14/21,3/13/21,460,43,46,10,20
10923,LAMAI,7,Robert King,3/3/21,2021,4/14/21,3/13/21,336,67,14,24,20
10924,BERGS,3,Janet Leverling,3/4/21,2021,4/1/21,4/8/21,620,10,31,20,10
10924,BERGS,3,Janet Leverling,3/4/21,2021,4/1/21,4/8/21,1368,28,45.6,30,10
10924,BERGS,3,Janet Leverling,3/4/21,2021,4/1/21,4/8/21,46.5,75,7.75,6,0
10925,HANAR,3,Janet Leverling,3/4/21,2021,4/1/21,3/13/21,475,36,19,25,15
10925,HANAR,3,Janet Leverling,3/4/21,2021,4/1/21,3/13/21,84,52,7,12,15
10926,ANATR,4,Margaret Peacock,3/4/21,2021,4/1/21,3/11/21,42,11,21,2,0
10926,ANATR,4,Margaret Peacock,3/4/21,2021,4/1/21,3/11/21,60,13,6,10,0
10926,ANATR,4,Margaret Peacock,3/4/21,2021,4/1/21,3/11/21,64.4,19,9.2,7,0
10926,ANATR,4,Margaret Peacock,3/4/21,2021,4/1/21,3/11/21,348,72,34.8,10,0
10927,LACOR,4,Margaret Peacock,3/5/21,2021,4/2/21,4/8/21,405,20,81,5,0
10927,LACOR,4,Margaret Peacock,3/5/21,2021,4/2/21,4/8/21,35,52,7,5,0
10927,LACOR,4,Margaret Peacock,3/5/21,2021,4/2/21,4/8/21,360,76,18,20,0
10928,GALED,1,Nancy Davolio,3/5/21,2021,4/2/21,3/18/21,47.5,47,9.5,5,0
10928,GALED,1,Nancy Davolio,3/5/21,2021,4/2/21,3/18/21,90,76,18,5,0
10929,FRANK,6,Michael Suyama,3/5/21,2021,4/2/21,3/12/21,600,21,10,60,0
10929,FRANK,6,Michael Suyama,3/5/21,2021,4/2/21,3/12/21,379.75,75,7.75,49,0
10929,FRANK,6,Michael Suyama,3/5/21,2021,4/2/21,3/12/21,195,77,13,15,0
10930,SUPRD,4,Margaret Peacock,3/6/21,2021,4/17/21,3/18/21,360,21,10,36,0
10930,SUPRD,4,Margaret Peacock,3/6/21,2021,4/17/21,3/18/21,1097.5,27,43.9,25,0
10930,SUPRD,4,Margaret Peacock,3/6/21,2021,4/17/21,3/18/21,600,55,24,25,20
10930,SUPRD,4,Margaret Peacock,3/6/21,2021,4/17/21,3/18/21,397.5,58,13.25,30,20
10931,RICSU,4,Margaret Peacock,3/6/21,2021,3/20/21,3/19/21,252,13,6,42,15
10931,RICSU,4,Margaret Peacock,3/6/21,2021,3/20/21,3/19/21,585,57,19.5,30,0
10932,BONAP,8,Laura Callahan,3/6/21,2021,4/3/21,3/24/21,523.5,16,17.45,30,10
10932,BONAP,8,Laura Callahan,3/6/21,2021,4/3/21,3/24/21,690.2,62,49.3,14,10
10932,BONAP,8,Laura Callahan,3/6/21,2021,4/3/21,3/24/21,556.8,72,34.8,16,0
10932,BONAP,8,Laura Callahan,3/6/21,2021,4/3/21,3/24/21,155,75,7.75,20,10
10933,ISLAT,6,Michael Suyama,3/6/21,2021,4/3/21,3/16/21,65.6,53,32.8,2,0
10933,ISLAT,6,Michael Suyama,3/6/21,2021,4/3/21,3/16/21,855,61,28.5,30,0
10934,LEHMS,3,Janet Leverling,3/9/21,2021,4/6/21,3/12/21,500,6,25,20,0
10935,WELLI,4,Margaret Peacock,3/9/21,2021,4/6/21,3/18/21,378,1,18,21,0
10935,WELLI,4,Margaret Peacock,3/9/21,2021,4/6/21,3/18/21,250,18,62.5,4,25
10935,WELLI,4,Margaret Peacock,3/9/21,2021,4/6/21,3/18/21,72,23,9,8,25
10936,GREAL,3,Janet Leverling,3/9/21,2021,4/6/21,3/18/21,570,36,19,30,20
10937,CACTU,7,Robert King,3/10/21,2021,3/24/21,3/13/21,364.8,28,45.6,8,0
10937,CACTU,7,Robert King,3/10/21,2021,3/24/21,3/13/21,280,34,14,20,0
10938,QUICK,3,Janet Leverling,3/10/21,2021,4/7/21,3/16/21,120,13,6,20,25
10938,QUICK,3,Janet Leverling,3/10/21,2021,4/7/21,3/16/21,1104,43,46,24,25
10938,QUICK,3,Janet Leverling,3/10/21,2021,4/7/21,3/16/21,1666,60,34,49,25
10938,QUICK,3,Janet Leverling,3/10/21,2021,4/7/21,3/16/21,752.5,71,21.5,35,25
10939,MAGAA,2,Andrew Fuller,3/10/21,2021,4/7/21,3/13/21,190,2,19,10,15
10939,MAGAA,2,Andrew Fuller,3/10/21,2021,4/7/21,3/13/21,560,67,14,40,15
10940,BONAP,8,Laura Callahan,3/11/21,2021,4/8/21,3/23/21,240,7,30,8,0
10940,BONAP,8,Laura Callahan,3/11/21,2021,4/8/21,3/23/21,120,13,6,20,0
10941,SAVEA,7,Robert King,3/11/21,2021,4/8/21,3/20/21,550,31,12.5,44,25
10941,SAVEA,7,Robert King,3/11/21,2021,4/8/21,3/20/21,1479,62,49.3,30,25
10941,SAVEA,7,Robert King,3/11/21,2021,4/8/21,3/20/21,1000,68,12.5,80,25
10941,SAVEA,7,Robert King,3/11/21,2021,4/8/21,3/20/21,1740,72,34.8,50,0
10942,REGGC,9,Anne Dodsworth,3/11/21,2021,4/8/21,3/18/21,560,49,20,28,0
10943,BSBEV,4,Margaret Peacock,3/11/21,2021,4/8/21,3/19/21,90,13,6,15,0
10943,BSBEV,4,Margaret Peacock,3/11/21,2021,4/8/21,3/19/21,441,22,21,21,0
10943,BSBEV,4,Margaret Peacock,3/11/21,2021,4/8/21,3/19/21,180,46,12,15,0
10944,BOTTM,6,Michael Suyama,3/12/21,2021,3/26/21,3/13/21,105,11,21,5,25
10944,BOTTM,6,Michael Suyama,3/12/21,2021,3/26/21,3/13/21,350.1,44,19.45,18,25
10944,BOTTM,6,Michael Suyama,3/12/21,2021,3/26/21,3/13/21,684,56,38,18,0
10945,MORGK,4,Margaret Peacock,3/12/21,2021,4/9/21,3/18/21,120,13,6,20,0
10945,MORGK,4,Margaret Peacock,3/12/21,2021,4/9/21,3/18/21,125,31,12.5,10,0
10946,VAFFE,1,Nancy Davolio,3/12/21,2021,4/9/21,3/19/21,775,10,31,25,0
10946,VAFFE,1,Nancy Davolio,3/12/21,2021,4/9/21,3/19/21,112.5,24,4.5,25,0
10946,VAFFE,1,Nancy Davolio,3/12/21,2021,4/9/21,3/19/21,520,77,13,40,0
10947,BSBEV,3,Janet Leverling,3/13/21,2021,4/10/21,3/16/21,220,59,55,4,0
10948,GODOS,3,Janet Leverling,3/13/21,2021,4/10/21,3/19/21,146.25,50,16.25,9,0
10948,GODOS,3,Janet Leverling,3/13/21,2021,4/10/21,3/19/21,2120,51,53,40,0
10948,GODOS,3,Janet Leverling,3/13/21,2021,4/10/21,3/19/21,96,55,24,4,0
10949,BOTTM,2,Andrew Fuller,3/13/21,2021,4/10/21,3/17/21,300,6,25,12,0
10949,BOTTM,2,Andrew Fuller,3/13/21,2021,4/10/21,3/17/21,930,10,31,30,0
10949,BOTTM,2,Andrew Fuller,3/13/21,2021,4/10/21,3/17/21,234,17,39,6,0
10949,BOTTM,2,Andrew Fuller,3/13/21,2021,4/10/21,3/17/21,2958,62,49.3,60,0
10950,MAGAA,1,Nancy Davolio,3/16/21,2021,4/13/21,3/23/21,110,4,22,5,0
10951,RICSU,9,Anne Dodsworth,3/16/21,2021,4/27/21,4/7/21,37.5,33,2.5,15,5
10951,RICSU,9,Anne Dodsworth,3/16/21,2021,4/27/21,4/7/21,57.9,41,9.65,6,5
10951,RICSU,9,Anne Dodsworth,3/16/21,2021,4/27/21,4/7/21,387.5,75,7.75,50,5
10952,ALFKI,1,Nancy Davolio,3/16/21,2021,4/27/21,3/24/21,400,6,25,16,5
10952,ALFKI,1,Nancy Davolio,3/16/21,2021,4/27/21,3/24/21,91.2,28,45.6,2,0
10953,AROUT,9,Anne Dodsworth,3/16/21,2021,3/30/21,3/25/21,4050,20,81,50,5
10953,AROUT,9,Anne Dodsworth,3/16/21,2021,3/30/21,3/25/21,625,31,12.5,50,5
10954,LINOD,5,Steven Buchanan,3/17/21,2021,4/28/21,3/20/21,488.6,16,17.45,28,15
10954,LINOD,5,Steven Buchanan,3/17/21,2021,4/28/21,3/20/21,312.5,31,12.5,25,15
10954,LINOD,5,Steven Buchanan,3/17/21,2021,4/28/21,3/20/21,285,45,9.5,30,0
10954,LINOD,5,Steven Buchanan,3/17/21,2021,4/28/21,3/20/21,816,60,34,24,15
10955,FOLKO,8,Laura Callahan,3/17/21,2021,4/14/21,3/20/21,93,75,7.75,12,20
10956,BLAUS,6,Michael Suyama,3/17/21,2021,4/28/21,3/20/21,120,21,10,12,0
10956,BLAUS,6,Michael Suyama,3/17/21,2021,4/28/21,3/20/21,133,47,9.5,14,0
10956,BLAUS,6,Michael Suyama,3/17/21,2021,4/28/21,3/20/21,424,51,53,8,0
10957,HILAA,8,Laura Callahan,3/18/21,2021,4/15/21,3/27/21,776.7,30,25.89,30,0
10957,HILAA,8,Laura Callahan,3/18/21,2021,4/15/21,3/27/21,720,35,18,40,0
10957,HILAA,8,Laura Callahan,3/18/21,2021,4/15/21,3/27/21,266,64,33.25,8,0
10958,OCEAN,7,Robert King,3/18/21,2021,4/15/21,3/27/21,427,5,21.35,20,0
10958,OCEAN,7,Robert King,3/18/21,2021,4/15/21,3/27/21,180,7,30,6,0
10958,OCEAN,7,Robert King,3/18/21,2021,4/15/21,3/27/21,174,72,34.8,5,0
10959,GOURL,6,Michael Suyama,3/18/21,2021,4/29/21,3/23/21,155,75,7.75,20,15
10960,HILAA,3,Janet Leverling,3/19/21,2021,4/2/21,4/8/21,45,24,4.5,10,25
10960,HILAA,3,Janet Leverling,3/19/21,2021,4/2/21,4/8/21,231.6,41,9.65,24,0
10961,QUEEN,8,Laura Callahan,3/19/21,2021,4/16/21,3/30/21,42,52,7,6,5
10961,QUEEN,8,Laura Callahan,3/19/21,2021,4/16/21,3/30/21,1080,76,18,60,0
10962,QUICK,8,Laura Callahan,3/19/21,2021,4/16/21,3/23/21,1350,7,30,45,0
10962,QUICK,8,Laura Callahan,3/19/21,2021,4/16/21,3/23/21,462,13,6,77,0
10962,QUICK,8,Laura Callahan,3/19/21,2021,4/16/21,3/23/21,656,53,32.8,20,0
10962,QUICK,8,Laura Callahan,3/19/21,2021,4/16/21,3/23/21,324,69,36,9,0
10962,QUICK,8,Laura Callahan,3/19/21,2021,4/16/21,3/23/21,792,76,18,44,0
10963,FURIB,9,Anne Dodsworth,3/19/21,2021,4/16/21,3/26/21,68,60,34,2,15
10964,SPECD,3,Janet Leverling,3/20/21,2021,4/17/21,3/24/21,375,18,62.5,6,0
10964,SPECD,3,Janet Leverling,3/20/21,2021,4/17/21,3/24/21,1317.5,38,263.5,5,0
10964,SPECD,3,Janet Leverling,3/20/21,2021,4/17/21,3/24/21,360,69,36,10,0
10965,OLDWO,6,Michael Suyama,3/20/21,2021,4/17/21,3/30/21,848,51,53,16,0
10966,CHOPS,4,Margaret Peacock,3/20/21,2021,4/17/21,4/8/21,208,37,26,8,0
10966,CHOPS,4,Margaret Peacock,3/20/21,2021,4/17/21,4/8/21,456,56,38,12,15
10966,CHOPS,4,Margaret Peacock,3/20/21,2021,4/17/21,4/8/21,591.6,62,49.3,12,15
10967,TOMSP,2,Andrew Fuller,3/23/21,2021,4/20/21,4/2/21,110.4,19,9.2,12,0
10967,TOMSP,2,Andrew Fuller,3/23/21,2021,4/20/21,4/2/21,800,49,20,40,0
10968,ERNSH,1,Nancy Davolio,3/23/21,2021,4/20/21,4/1/21,1140,12,38,30,0
10968,ERNSH,1,Nancy Davolio,3/23/21,2021,4/20/21,4/1/21,135,24,4.5,30,0
10968,ERNSH,1,Nancy Davolio,3/23/21,2021,4/20/21,4/1/21,133,64,33.25,4,0
10969,COMMI,1,Nancy Davolio,3/23/21,2021,4/20/21,3/30/21,108,46,12,9,0
10970,BOLID,9,Anne Dodsworth,3/24/21,2021,4/7/21,4/24/21,280,52,7,40,20
10971,FRANR,2,Andrew Fuller,3/24/21,2021,4/21/21,4/2/21,1733.06,29,123.79,14,0
10972,LACOR,4,Margaret Peacock,3/24/21,2021,4/21/21,3/26/21,234,17,39,6,0
10972,LACOR,4,Margaret Peacock,3/24/21,2021,4/21/21,3/26/21,17.5,33,2.5,7,0
10973,LACOR,6,Michael Suyama,3/24/21,2021,4/21/21,3/27/21,156.15,26,31.23,5,0
10973,LACOR,6,Michael Suyama,3/24/21,2021,4/21/21,3/27/21,57.9,41,9.65,6,0
10973,LACOR,6,Michael Suyama,3/24/21,2021,4/21/21,3/27/21,77.5,75,7.75,10,0
10974,SPLIR,3,Janet Leverling,3/25/21,2021,4/8/21,4/3/21,439,63,43.9,10,0
10975,BOTTM,1,Nancy Davolio,3/25/21,2021,4/22/21,3/27/21,640,8,40,16,0
10975,BOTTM,1,Nancy Davolio,3/25/21,2021,4/22/21,3/27/21,77.5,75,7.75,10,0
10976,HILAA,1,Nancy Davolio,3/25/21,2021,5/6/21,4/3/21,912,28,45.6,20,0
10977,FOLKO,8,Laura Callahan,3/26/21,2021,4/23/21,4/10/21,540,39,18,30,0
10977,FOLKO,8,Laura Callahan,3/26/21,2021,4/23/21,4/10/21,285,47,9.5,30,0
10977,FOLKO,8,Laura Callahan,3/26/21,2021,4/23/21,4/10/21,530,51,53,10,0
10977,FOLKO,8,Laura Callahan,3/26/21,2021,4/23/21,4/10/21,878,63,43.9,20,0
10978,MAISD,9,Anne Dodsworth,3/26/21,2021,4/23/21,4/23/21,800,8,40,20,15
10978,MAISD,9,Anne Dodsworth,3/26/21,2021,4/23/21,4/23/21,400,21,10,40,15
